STATE/UT,DISTRICT,YEAR,MURDER,RAPE,THEFT
MAHARASHTRA,NANDURBAR,2012,35,19,165
MAHARASHTRA,NASIK COMMR.,2012,32,20,1070
MAHARASHTRA,NASIK RURAL,2012,87,46,611
MAHARASHTRA,NAVI MUMBAI,2012,57,36,1513
MAHARASHTRA,OSMANABAD,2012,54,38,319
MAHARASHTRA,PARBHANI,2012,34,28,377
MAHARASHTRA,PUNE COMMR.,2012,110,85,4181
MAHARASHTRA,PUNE RLY.,2012,4,2,362
MAHARASHTRA,PUNE RURAL,2012,163,92,1819
MAHARASHTRA,RAIGAD,2012,40,21,321
MAHARASHTRA,RATNAGIRI,2012,10,11,171
MAHARASHTRA,SANGLI,2012,47,33,500
MAHARASHTRA,SATARA,2012,65,43,1111
MAHARASHTRA,SINDHUDURG,2012,8,9,91
MAHARASHTRA,SOLAPUR COMMR.,2012,18,25,557
MAHARASHTRA,SOLAPUR RURAL,2012,92,67,846
MAHARASHTRA,THANE COMMR.,2012,110,107,2435
MAHARASHTRA,THANE RURAL,2012,146,63,1291
MAHARASHTRA,WARDHA,2012,30,40,656
MAHARASHTRA,WASHIM,2012,40,31,303
MAHARASHTRA,YAVATMAL,2012,71,64,959
MAHARASHTRA,TOTAL,2012,2712,1839,47476
MANIPUR,BISHNUPUR,2012,10,11,42
MANIPUR,CHANDEL,2012,7,0,4
MANIPUR,CHURACHANDPUR,2012,8,1,19
MANIPUR,CID,2012,0,0,0
MANIPUR,IMPHAL EAST,2012,10,10,199
MANIPUR,IMPHAL WEST,2012,14,18,520
MANIPUR,SENAPATI,2012,2,2,13
MANIPUR,TAMENGLONG,2012,11,1,3
MANIPUR,THOUBAL,2012,16,20,94
MANIPUR,UKHRUL,2012,5,0,9
MANIPUR,TOTAL,2012,83,63,903
MEGHALAYA,GARO HILLS EAST,2012,9,2,37
MEGHALAYA,GARO HILLS SOUTH,2012,7,6,40
MEGHALAYA,GARO HILLS WEST,2012,19,6,90
MEGHALAYA,JAINTIA HILLS,2012,44,32,66
MEGHALAYA,KHASI HILLS EAST,2012,31,58,208
MEGHALAYA,KHASI HILLS WEST,2012,16,28,32
MEGHALAYA,RI-BHOI,2012,11,32,70
MEGHALAYA,TOTAL,2012,137,164,543
MIZORAM,AIZAWL,2012,12,42,288
MIZORAM,CHAMPHAI,2012,5,12,104
MIZORAM,KOLASIB,2012,4,9,61
MIZORAM,LAWNGTLAI,2012,3,7,31
MIZORAM,LUNGLEI,2012,0,16,41
MIZORAM,MAMIT,2012,3,10,23
MIZORAM,SAIHA,2012,0,0,25
MIZORAM,SERCHHIP,2012,3,7,32
MIZORAM,TOTAL,2012,30,103,605
NAGALAND,DIMAPUR,2012,26,9,202
NAGALAND,KIPHIRE,2012,4,0,2
NAGALAND,KOHIMA,2012,11,1,72
NAGALAND,LONGLENG,2012,1,0,1
NAGALAND,MOKOKCHUNG,2012,5,3,11
NAGALAND,MON,2012,6,3,19
NAGALAND,PEREN,2012,5,0,9
NAGALAND,PHEK,2012,2,1,11
NAGALAND,TUENSANG,2012,4,1,12
NAGALAND,WOKHA,2012,1,2,28
NAGALAND,ZUNHEBOTO,2012,10,1,14
NAGALAND,TOTAL,2012,75,21,381
ODISHA,ANGUL,2012,65,63,535
ODISHA,BALASORE,2012,75,87,434
ODISHA,BARAGARH,2012,33,35,176
ODISHA,BERHAMPUR,2012,30,18,291
ODISHA,BHADRAK,2012,39,54,174
ODISHA,BOLANGIR,2012,44,51,202
ODISHA,BOUDH,2012,18,10,53
ODISHA,CUTTACK,2012,48,43,222
ODISHA,DCP BBSR,2012,46,56,1376
ODISHA,DCP CTC,2012,36,28,577
ODISHA,DEOGARH,2012,23,17,23
ODISHA,DHENKANAL,2012,47,29,269
ODISHA,GAJAPATI,2012,12,18,21
ODISHA,GANJAM,2012,86,53,205
ODISHA,JAGATSINGHPUR,2012,37,43,368
ODISHA,JAJPUR,2012,78,49,424
ODISHA,JHARSUGUDA,2012,16,21,291
ODISHA,KALAHANDI,2012,37,65,105
ODISHA,KANDHAMAL,2012,29,32,77
ODISHA,KENDRAPARA,2012,49,38,188
ODISHA,KEONJHAR,2012,97,102,307
ODISHA,KHURDA,2012,37,27,146
ODISHA,KORAPUT,2012,55,73,143
ODISHA,MALKANGIR,2012,40,17,48
ODISHA,MAYURBHANJ,2012,80,86,236
ODISHA,NAYAGARH,2012,38,25,148
ODISHA,NOWRANGPUR,2012,39,42,64
ODISHA,NUAPADA,2012,19,18,61
ODISHA,PURI,2012,61,42,460
ODISHA,RAYAGADA,2012,24,41,90
ODISHA,ROURKELA,2012,80,65,444
ODISHA,SAMBALPUR,2012,54,57,426
ODISHA,SONEPUR,2012,17,12,56
ODISHA,SRP(CUTTACK),2012,5,0,541
ODISHA,SRP(ROURKELA),2012,6,1,275
ODISHA,SUNDARGARH,2012,48,40,174
ODISHA,TOTAL,2012,1548,1458,9630
PUNJAB,AMRITSAR RURAL,2012,46,18,181
PUNJAB,BARNALA,2012,18,25,90
PUNJAB,BATALA,2012,19,25,146
PUNJAB,BHATINDA,2012,53,44,311
PUNJAB,CP AMRITSAR,2012,42,27,416
PUNJAB,CP JALANDHAR,2012,14,33,443
PUNJAB,CP LUDHIANA,2012,79,69,504
PUNJAB,FARIDKOT,2012,22,17,106
PUNJAB,FATEHGARH SAHIB,2012,17,15,81
PUNJAB,FAZILKA,2012,37,32,133
PUNJAB,FEROZPUR,2012,37,15,189
PUNJAB,G.R.P,2012,5,0,55
PUNJAB,GURDASPUR,2012,19,14,94
PUNJAB,HOSHIARPUR,2012,45,33,229
PUNJAB,JALANDHAR RURAL,2012,49,29,174
PUNJAB,KAPURTHALA,2012,24,16,213
PUNJAB,KHANNA,2012,20,14,146
PUNJAB,LUDHIANA RURAL,2012,25,11,94
PUNJAB,MANSA,2012,15,22,65
PUNJAB,MOGA,2012,37,23,154
PUNJAB,MUKTSAR,2012,25,18,112
PUNJAB,PATHANKOT,2012,11,13,48
PUNJAB,PATIALA,2012,53,44,307
PUNJAB,ROPAR,2012,20,22,220
PUNJAB,SANGRUR,2012,41,34,181
PUNJAB,SAS NGR,2012,22,23,364
PUNJAB,SBS NAGAR,2012,19,21,88
PUNJAB,TARN TARAN,2012,41,23,128
PUNJAB,TOTAL,2012,855,680,5272
RAJASTHAN,AJMER,2012,38,70,630
RAJASTHAN,ALWAR,2012,100,129,3220
RAJASTHAN,BANSWARA,2012,34,56,129
RAJASTHAN,BARAN,2012,45,69,322
RAJASTHAN,BARMER,2012,29,21,387
RAJASTHAN,BHARATPUR,2012,91,108,1466
RAJASTHAN,BHILWARA,2012,29,59,617
RAJASTHAN,BIKANER,2012,45,67,274
RAJASTHAN,BUNDI,2012,18,43,242
RAJASTHAN,CHITTORGARH,2012,38,59,431
RAJASTHAN,CHURU,2012,42,59,194
RAJASTHAN,DAUSA,2012,30,14,942
RAJASTHAN,DHOLPUR,2012,50,32,346
RAJASTHAN,DUNGARPUR,2012,26,32,57
RAJASTHAN,G.R.P.AJMER,2012,4,4,611
RAJASTHAN,G.R.P.JODHPUR,2012,2,1,83
RAJASTHAN,GANGANAGAR,2012,51,77,311
RAJASTHAN,HANUMANGARH,2012,49,92,230
RAJASTHAN,JAIPUR EAST,2012,21,41,2510
RAJASTHAN,JAIPUR NORTH,2012,12,37,589
RAJASTHAN,JAIPUR RURAL,2012,38,39,596
RAJASTHAN,JAIPUR SOUTH,2012,17,17,1107
RAJASTHAN,JAIPUR WEST,2012,26,38,1093
RAJASTHAN,JAISALMER,2012,9,12,107
RAJASTHAN,JALORE,2012,23,13,183
RAJASTHAN,JHALAWAR,2012,47,81,337
RAJASTHAN,JHUNJHUNU,2012,36,45,291
RAJASTHAN,JODHPUR EAST,2012,12,20,397
RAJASTHAN,JODHPUR RURAL,2012,34,27,224
RAJASTHAN,JODHPUR WEST,2012,15,20,646
RAJASTHAN,KARAULI,2012,41,44,685
RAJASTHAN,KOTA CITY,2012,28,45,596
RAJASTHAN,KOTA RURAL,2012,20,42,133
RAJASTHAN,NAGAUR,2012,49,53,343
RAJASTHAN,PALI,2012,56,61,328
RAJASTHAN,PRATAPGARH,2012,29,137,129
RAJASTHAN,RAJSAMAND,2012,26,14,168
RAJASTHAN,SAWAI MADHOPUR,2012,24,19,605
RAJASTHAN,SIKAR,2012,51,55,619
RAJASTHAN,SIROHI,2012,29,29,116
RAJASTHAN,TONK,2012,21,19,233
RAJASTHAN,UDAIPUR,2012,76,149,787
RAJASTHAN,TOTAL,2012,1461,2049,23314
SIKKIM,EAST,2012,3,13,42
SIKKIM,NORTH,2012,1,0,7
SIKKIM,SOUTH,2012,1,12,39
SIKKIM,WEST,2012,2,9,29
SIKKIM,TOTAL,2012,7,34,117
TAMIL NADU,ARIYALUR,2012,19,11,131
TAMIL NADU,CHENNAI,2012,180,94,2169
TAMIL NADU,CHENNAI RLY.,2012,1,0,214
TAMIL NADU,COIMBATORE RURAL,2012,51,9,354
TAMIL NADU,COIMBATORE URBAN,2012,29,20,544
TAMIL NADU,CUDDALORE,2012,70,40,518
TAMIL NADU,DHARMAPURI,2012,50,25,155
TAMIL NADU,DINDIGUL,2012,74,16,203
TAMIL NADU,ERODE,2012,40,8,344
TAMIL NADU,KANCHIPURAM,2012,76,19,548
TAMIL NADU,KANYAKUMARI,2012,53,12,240
TAMIL NADU,KARUR,2012,26,4,135
TAMIL NADU,KRISHNAGIRI,2012,63,14,166
TAMIL NADU,MADURAI RURAL,2012,76,30,370
TAMIL NADU,MADURAI URBAN,2012,31,11,459
TAMIL NADU,NAGAPATTINAM,2012,56,10,200
TAMIL NADU,NAMAKKAL,2012,30,12,106
TAMIL NADU,NILGIRIS,2012,14,9,42
TAMIL NADU,PERAMBALUR,2012,11,3,83
TAMIL NADU,PUDUKOTTAI,2012,31,6,141
TAMIL NADU,RAMNATHAPURAM,2012,54,9,178
TAMIL NADU,SALEM RURAL,2012,60,36,204
TAMIL NADU,SALEM URBAN,2012,16,15,162
TAMIL NADU,SIVAGANGAI,2012,47,11,194
TAMIL NADU,THANJAVUR,2012,62,14,420
TAMIL NADU,THENI,2012,39,22,215
TAMIL NADU,THIRUNELVELI RURAL,2012,88,44,230
TAMIL NADU,THIRUNELVELI URBAN,2012,19,3,58
TAMIL NADU,THIRUVALLUR,2012,40,18,203
TAMIL NADU,THIRUVANNAMALAI,2012,52,21,241
TAMIL NADU,THIRUVARUR,2012,33,11,175
TAMIL NADU,THOOTHUGUDI,2012,85,26,248
TAMIL NADU,TIRUPPUR,2012,63,8,554
TAMIL NADU,TRICHY RLY.,2012,2,0,82
TAMIL NADU,TRICHY RURAL,2012,44,14,103
TAMIL NADU,TRICHY URBAN,2012,26,7,253
TAMIL NADU,VELLORE,2012,76,24,489
TAMIL NADU,VILLUPURAM,2012,100,78,601
TAMIL NADU,VIRUDHUNAGAR,2012,62,23,264
TAMIL NADU,TOTAL,2012,1949,737,11996
TRIPURA,DHALAI,2012,20,35,29
TRIPURA,GOMATI,2012,18,26,132
TRIPURA,GRP,2012,1,0,5
TRIPURA,KHOWAI,2012,12,10,33
TRIPURA,NORTH,2012,11,29,45
TRIPURA,SIPAHIJALA,2012,12,23,84
TRIPURA,SOUTH,2012,15,30,46
TRIPURA,UNAKOTI,2012,9,26,45
TRIPURA,WEST,2012,26,50,146
TRIPURA,TOTAL,2012,124,229,565
UTTAR PRADESH,AGRA,2012,152,58,3472
UTTAR PRADESH,ALIGARH,2012,177,64,1350
UTTAR PRADESH,ALLAHABAD,2012,115,52,1307
UTTAR PRADESH,AMBEDKAR NAGAR,2012,35,12,123
UTTAR PRADESH,AURAIYA,2012,24,13,150
UTTAR PRADESH,AZAMGARH,2012,73,19,240
UTTAR PRADESH,BADAUN,2012,108,24,218
UTTAR PRADESH,BAGHPAT,2012,80,18,260
UTTAR PRADESH,BAHRAICH,2012,41,27,215
UTTAR PRADESH,BALLIA,2012,45,12,235
UTTAR PRADESH,BALRAMPUR,2012,23,12,62
UTTAR PRADESH,BANDA,2012,40,22,134
UTTAR PRADESH,BARABANKI,2012,73,31,197
UTTAR PRADESH,BAREILLY,2012,114,86,762
UTTAR PRADESH,BASTI,2012,33,7,161
UTTAR PRADESH,BHIM NAGAR,2012,77,23,279
UTTAR PRADESH,BIJNOR,2012,89,43,357
UTTAR PRADESH,BULANDSHAHAR,2012,140,46,526
UTTAR PRADESH,CHANDOLI,2012,25,11,124
UTTAR PRADESH,CHITRAKOOT DHAM,2012,34,31,97
UTTAR PRADESH,CSM NAGAR,2012,35,26,137
UTTAR PRADESH,DEORIA,2012,35,18,177
UTTAR PRADESH,ETAH,2012,73,22,389
UTTAR PRADESH,ETAWAH,2012,59,9,273
UTTAR PRADESH,FAIZABAD,2012,45,29,263
UTTAR PRADESH,FATEHGARH,2012,68,14,267
UTTAR PRADESH,FATEHPUR,2012,79,35,131
UTTAR PRADESH,FIROZABAD,2012,100,32,635
UTTAR PRADESH,G.R.P.,2012,22,3,1836
UTTAR PRADESH,GAUTAMBUDH NAGAR,2012,89,19,2912
UTTAR PRADESH,GHAZIABAD,2012,146,31,2707
UTTAR PRADESH,GHAZIPUR,2012,47,9,173
UTTAR PRADESH,GONDA,2012,39,23,238
UTTAR PRADESH,GORAKHPUR,2012,98,52,971
UTTAR PRADESH,HAMIRPUR,2012,36,25,72
UTTAR PRADESH,HARDOI,2012,77,30,246
UTTAR PRADESH,HATHRAS,2012,53,17,283
UTTAR PRADESH,J.P.NAGAR,2012,60,34,234
UTTAR PRADESH,JALAUN,2012,46,15,153
UTTAR PRADESH,JAUNPUR,2012,50,15,186
UTTAR PRADESH,JHANSI,2012,65,19,346
UTTAR PRADESH,KANNAUJ,2012,48,12,128
UTTAR PRADESH,KANPUR NAGAR,2012,151,55,1514
UTTAR PRADESH,KANSHIRAM NAGAR,2012,50,18,133
UTTAR PRADESH,KAUSHAMBI,2012,44,11,88
UTTAR PRADESH,KHIRI,2012,89,34,417
UTTAR PRADESH,KUSHI NAGAR,2012,36,30,146
UTTAR PRADESH,LALITPUR,2012,23,14,57
UTTAR PRADESH,LUCKNOW,2012,141,48,2462
UTTAR PRADESH,MAHARAJGANJ,2012,30,34,88
UTTAR PRADESH,MAHOBA,2012,29,16,81
UTTAR PRADESH,MAINPURI,2012,81,15,404
